hu00147A,indexed_vcf_available,True
hu002B3C,indexed_vcf_available,True
hu011C57,indexed_vcf_available,True
hu016B28,indexed_vcf_available,True
hu0199C8,indexed_vcf_available,True
hu019BBA,indexed_vcf_available,True
hu01FB26,indexed_vcf_available,True
hu02100D,indexed_vcf_available,True
hu024B5D,indexed_vcf_available,True
hu0257DA,indexed_vcf_available,True
hu025CEA,indexed_vcf_available,True
hu026DEA,indexed_vcf_available,True
hu032C04,indexed_vcf_available,True
hu034DB1,indexed_vcf_available,True
hu0369A1,indexed_vcf_available,True
hu0486D6,indexed_vcf_available,True
hu0515BA,indexed_vcf_available,True
hu051AAE,indexed_vcf_available,True
hu052250,indexed_vcf_available,True
hu05993A,indexed_vcf_available,True
hu05F442,indexed_vcf_available,True
hu05FD49,indexed_vcf_available,True
hu066C78,indexed_vcf_available,True
hu0684DB,indexed_vcf_available,True
hu08334F,indexed_vcf_available,True
hu0878AF,indexed_vcf_available,True
hu08DAC6,indexed_vcf_available,True
hu092771,indexed_vcf_available,True
hu09D626,indexed_vcf_available,True
hu0A6570,indexed_vcf_available,True
hu0B9C47,indexed_vcf_available,True
hu0C0779,indexed_vcf_available,True
hu0C1563,indexed_vcf_available,True
hu0D2DBE,indexed_vcf_available,True
hu0DEE68,indexed_vcf_available,True
hu0E64A1,indexed_vcf_available,True
hu0E7AAF,indexed_vcf_available,True
hu0FDE6C,indexed_vcf_available,True
hu101457,indexed_vcf_available,True
hu101EF8,indexed_vcf_available,True
hu11603C,indexed_vcf_available,True
hu117D1E,indexed_vcf_available,True
hu1187FF,indexed_vcf_available,True
hu11DF5B,indexed_vcf_available,True
hu1213DA,indexed_vcf_available,True
hu1287DA,indexed_vcf_available,True
hu12D62A,indexed_vcf_available,True
hu14262A,indexed_vcf_available,True
hu14ECAE,indexed_vcf_available,True
hu152E96,indexed_vcf_available,True
hu155D20,indexed_vcf_available,True
hu15BFF8,indexed_vcf_available,True
hu16360E,indexed_vcf_available,True
hu16A1B3,indexed_vcf_available,True
hu1712BC,indexed_vcf_available,True
hu17DFDB,indexed_vcf_available,True
hu1843FC,indexed_vcf_available,True
hu199D27,indexed_vcf_available,True
hu19C09F,indexed_vcf_available,True
hu1A57E4,indexed_vcf_available,True
hu1A7894,indexed_vcf_available,True
hu1A8107,indexed_vcf_available,True
hu1AF4ED,indexed_vcf_available,True
hu1AF744,indexed_vcf_available,True
hu1B2689,indexed_vcf_available,True
hu1BD549,indexed_vcf_available,True
hu1BDBA5,indexed_vcf_available,True
hu1BDE7A,indexed_vcf_available,True
hu1D6DF3,indexed_vcf_available,True
hu1DD730,indexed_vcf_available,True
hu1EE386,indexed_vcf_available,True
hu1F4A47,indexed_vcf_available,True
hu1F73AB,indexed_vcf_available,True
hu1FDEED,indexed_vcf_available,True
hu214F30,indexed_vcf_available,True
hu2167CD,indexed_vcf_available,True
hu21731A,indexed_vcf_available,True
hu2331A5,indexed_vcf_available,True
hu23502F,indexed_vcf_available,True
hu241DEA,indexed_vcf_available,True
hu24A473,indexed_vcf_available,True
hu25BD97,indexed_vcf_available,True
hu25E1EE,indexed_vcf_available,True
hu25E94B,indexed_vcf_available,True
hu269E6C,indexed_vcf_available,True
hu26E3D1,indexed_vcf_available,True
hu275E09,indexed_vcf_available,True
hu27FD1F,indexed_vcf_available,True
hu28391C,indexed_vcf_available,True
hu28ABE8,indexed_vcf_available,True
hu28E7C5,indexed_vcf_available,True
hu28F39C,indexed_vcf_available,True
hu297562,indexed_vcf_available,True
hu2A4D22,indexed_vcf_available,True
hu2B8562,indexed_vcf_available,True
hu2BC187,indexed_vcf_available,True
hu2D21C5,indexed_vcf_available,True
hu2D53F2,indexed_vcf_available,True
hu2DEBA7,indexed_vcf_available,True
hu2DF992,indexed_vcf_available,True
hu2E179F,indexed_vcf_available,True
hu2E2A05,indexed_vcf_available,True
hu2E413D,indexed_vcf_available,True
hu2FEC01,indexed_vcf_available,True
hu301476,indexed_vcf_available,True
hu3073E3,indexed_vcf_available,True
hu30888B,indexed_vcf_available,True
hu30F119,indexed_vcf_available,True
hu3116C3,indexed_vcf_available,True
hu313730,indexed_vcf_available,True
hu315025,indexed_vcf_available,True
hu315FCA,indexed_vcf_available,True
hu319B11,indexed_vcf_available,True
hu32506B,indexed_vcf_available,True
hu333DD0,indexed_vcf_available,True
hu3343A5,indexed_vcf_available,True
hu33F35D,indexed_vcf_available,True
hu340C7A,indexed_vcf_available,True
hu345185,indexed_vcf_available,True
hu3458D8,indexed_vcf_available,True
hu34BA70,indexed_vcf_available,True
hu34D5B9,indexed_vcf_available,True
hu35071E,indexed_vcf_available,True
hu352868,indexed_vcf_available,True
hu35389E,indexed_vcf_available,True
hu3549A7,indexed_vcf_available,True
hu363FD6,indexed_vcf_available,True
hu3696DA,indexed_vcf_available,True
hu372174,indexed_vcf_available,True
hu379AE4,indexed_vcf_available,True
hu3800D8,indexed_vcf_available,True
hu394092,indexed_vcf_available,True
hu394755,indexed_vcf_available,True
hu39D07D,indexed_vcf_available,True
hu3A0860,indexed_vcf_available,True
hu3A1B15,indexed_vcf_available,True
hu3AD9A6,indexed_vcf_available,True
hu3B032D,indexed_vcf_available,True
hu3B89BD,indexed_vcf_available,True
hu3C0611,indexed_vcf_available,True
hu3C5109,indexed_vcf_available,True
hu3C86DB,indexed_vcf_available,True
hu3CAB43,indexed_vcf_available,True
hu3CEAE6,indexed_vcf_available,True
hu3CED2C,indexed_vcf_available,True
hu3CF82F,indexed_vcf_available,True
hu3D303A,indexed_vcf_available,True
hu3D355A,indexed_vcf_available,True
hu3DC5EA,indexed_vcf_available,True
hu3DDADF,indexed_vcf_available,True
hu3E2659,indexed_vcf_available,True
hu3EEE3A,indexed_vcf_available,True
hu3F13EF,indexed_vcf_available,True
hu3F37F2,indexed_vcf_available,True
hu3F7CB4,indexed_vcf_available,True
hu3F8570,indexed_vcf_available,True
hu3F864B,indexed_vcf_available,True
hu4040B8,indexed_vcf_available,True
hu409F2D,indexed_vcf_available,True
hu414115,indexed_vcf_available,True
hu41D90F,indexed_vcf_available,True
hu41ED75,indexed_vcf_available,True
hu42B208,indexed_vcf_available,True
hu42B622,indexed_vcf_available,True
hu42CD37,indexed_vcf_available,True
hu42E61E,indexed_vcf_available,True
hu43294F,indexed_vcf_available,True
hu43860C,indexed_vcf_available,True
hu443DE9,indexed_vcf_available,True
hu448C4B,indexed_vcf_available,True
hu44DCFF,indexed_vcf_available,True
hu459AD0,indexed_vcf_available,True
hu45AE46,indexed_vcf_available,True
hu466B05,indexed_vcf_available,True
hu46D362,indexed_vcf_available,True
hu4753BA,indexed_vcf_available,True
hu47A9D1,indexed_vcf_available,True
hu47E28A,indexed_vcf_available,True
hu4871A5,indexed_vcf_available,True
hu48C4EB,indexed_vcf_available,True
hu4963A1,indexed_vcf_available,True
hu49682A,indexed_vcf_available,True
hu499ED5,indexed_vcf_available,True
hu4A6650,indexed_vcf_available,True
hu4AEB32,indexed_vcf_available,True
hu4B07B3,indexed_vcf_available,True
hu4B11A3,indexed_vcf_available,True
hu4B3CE7,indexed_vcf_available,True
hu4B3FF4,indexed_vcf_available,True
hu4B59CC,indexed_vcf_available,True
hu4BA913,indexed_vcf_available,True
hu4BE378,indexed_vcf_available,True
hu4BE6F2,indexed_vcf_available,True
hu4C20BC,indexed_vcf_available,True
hu4C3094,indexed_vcf_available,True
hu4CA5B9,indexed_vcf_available,True
hu4CFB79,indexed_vcf_available,True
hu4D2239,indexed_vcf_available,True
hu4D906B,indexed_vcf_available,True
hu4DB380,indexed_vcf_available,True
hu4DE348,indexed_vcf_available,True
hu4DFBAF,indexed_vcf_available,True
hu4E03BC,indexed_vcf_available,True
hu4E8462,indexed_vcf_available,True
hu4F3DB4,indexed_vcf_available,True
hu4F8813,indexed_vcf_available,True
hu4FA99E,indexed_vcf_available,True
hu500536,indexed_vcf_available,True
hu502084,indexed_vcf_available,True
hu50F472,indexed_vcf_available,True
hu524B5B,indexed_vcf_available,True
hu52E130,indexed_vcf_available,True
hu52F1E0,indexed_vcf_available,True
hu52F345,indexed_vcf_available,True
hu52F6FF,indexed_vcf_available,True
hu53075C,indexed_vcf_available,True
hu53A64C,indexed_vcf_available,True
hu53F926,indexed_vcf_available,False
hu5470E0,indexed_vcf_available,True
hu54E9E5,indexed_vcf_available,True
hu54EA88,indexed_vcf_available,True
hu566AA7,indexed_vcf_available,True
hu569A8F,indexed_vcf_available,True
hu56B3B6,indexed_vcf_available,True
hu578827,indexed_vcf_available,True
hu57C8BE,indexed_vcf_available,True
hu57C9FD,indexed_vcf_available,True
hu580BA5,indexed_vcf_available,True
hu5844AD,indexed_vcf_available,True
hu589685,indexed_vcf_available,True
hu589D0B,indexed_vcf_available,True
hu59141C,indexed_vcf_available,True
hu594129,indexed_vcf_available,True
hu59736F,indexed_vcf_available,True
hu5A0DFE,indexed_vcf_available,True
hu5A1D5F,indexed_vcf_available,True
hu5A2074,indexed_vcf_available,True
hu5A61B8,indexed_vcf_available,True
hu5A8E21,indexed_vcf_available,True
hu5AE862,indexed_vcf_available,True
hu5AF9F0,indexed_vcf_available,True
hu5B2595,indexed_vcf_available,True
hu5BB600,indexed_vcf_available,True
hu5C3F07,indexed_vcf_available,True
hu5CA5F7,indexed_vcf_available,True
hu5CABA7,indexed_vcf_available,True
hu5CD59A,indexed_vcf_available,True
hu5CE489,indexed_vcf_available,True
hu5D4AD0,indexed_vcf_available,True
hu5D9DE3,indexed_vcf_available,True
hu5DE8CD,indexed_vcf_available,True
hu5E39A6,indexed_vcf_available,True
hu5F0DCB,indexed_vcf_available,True
hu5F3659,indexed_vcf_available,True
hu5FB1B9,indexed_vcf_available,True
hu5FCE15,indexed_vcf_available,True
hu5FD679,indexed_vcf_available,True
hu5FF6B0,indexed_vcf_available,True
hu606C9D,indexed_vcf_available,True
hu60AB7C,indexed_vcf_available,True
hu6157D1,indexed_vcf_available,True
hu619F51,indexed_vcf_available,True
hu61EBEE,indexed_vcf_available,True
hu620523,indexed_vcf_available,True
hu627574,indexed_vcf_available,True
hu633787,indexed_vcf_available,True
hu635045,indexed_vcf_available,True
hu63A000,indexed_vcf_available,True
hu63DA55,indexed_vcf_available,True
hu63EB0A,indexed_vcf_available,True
hu6443EF,indexed_vcf_available,True
hu64AE17,indexed_vcf_available,True
hu65286B,indexed_vcf_available,True
hu654B61,indexed_vcf_available,True
hu65BFA1,indexed_vcf_available,True
hu66330E,indexed_vcf_available,True
hu665667,indexed_vcf_available,True
hu668281,indexed_vcf_available,True
hu67B84E,indexed_vcf_available,True
hu686728,indexed_vcf_available,True
hu686A35,indexed_vcf_available,True
hu689E16,indexed_vcf_available,True
hu691E67,indexed_vcf_available,True
hu6A0E65,indexed_vcf_available,True
hu6ABACE,indexed_vcf_available,True
hu6AD82E,indexed_vcf_available,True
hu6AE32B,indexed_vcf_available,True
hu6CD8C1,indexed_vcf_available,True
hu6D1115,indexed_vcf_available,True
hu6D50BE,indexed_vcf_available,True
hu6DA401,indexed_vcf_available,True
hu6E37AB,indexed_vcf_available,True
hu6E9C24,indexed_vcf_available,True
hu6ED94A,indexed_vcf_available,True
hu6EDC7E,indexed_vcf_available,True
hu6FECE9,indexed_vcf_available,True
hu71ED76,indexed_vcf_available,True
hu72076D,indexed_vcf_available,True
hu72110E,indexed_vcf_available,True
hu723D4E,indexed_vcf_available,True
hu72C17A,indexed_vcf_available,True
hu72E8CF,indexed_vcf_available,True
hu7379BC,indexed_vcf_available,True
hu741459,indexed_vcf_available,True
hu745024,indexed_vcf_available,True
hu746A6A,indexed_vcf_available,True
hu74B85B,indexed_vcf_available,True
hu7504E8,indexed_vcf_available,True
hu751AED,indexed_vcf_available,True
hu75BE2C,indexed_vcf_available,True
hu75F3D7,indexed_vcf_available,True
hu76380E,indexed_vcf_available,True
hu76916F,indexed_vcf_available,True
hu76CAA5,indexed_vcf_available,True
hu76EFBD,indexed_vcf_available,True
hu775356,indexed_vcf_available,True
hu77AB33,indexed_vcf_available,True
hu77CC58,indexed_vcf_available,True
hu780C5B,indexed_vcf_available,True
hu781EE2,indexed_vcf_available,True
hu782033,indexed_vcf_available,True
hu786B4C,indexed_vcf_available,True
hu787E67,indexed_vcf_available,True
hu790518,indexed_vcf_available,True
hu79AB64,indexed_vcf_available,True
hu79E3C7,indexed_vcf_available,True
hu79FC40,indexed_vcf_available,True
hu7A2F1D,indexed_vcf_available,True
hu7A3BAC,indexed_vcf_available,True
hu7AC640,indexed_vcf_available,True
hu7B4393,indexed_vcf_available,True
hu7B594C,indexed_vcf_available,True
hu7C3A81,indexed_vcf_available,True
hu7DA960,indexed_vcf_available,True
hu7DE7FD,indexed_vcf_available,True
hu7E309A,indexed_vcf_available,True
hu7F99E2,indexed_vcf_available,True
hu7FA667,indexed_vcf_available,True
hu7FC773,indexed_vcf_available,True
hu80AD0F,indexed_vcf_available,True
hu81BCA8,indexed_vcf_available,True
hu82436A,indexed_vcf_available,True
hu82468A,indexed_vcf_available,True
hu826751,indexed_vcf_available,True
hu82E689,indexed_vcf_available,True
hu832966,indexed_vcf_available,True
hu834A50,indexed_vcf_available,True
hu836D0A,indexed_vcf_available,True
hu83BC6A,indexed_vcf_available,True
hu83E9B9,indexed_vcf_available,True
hu84082F,indexed_vcf_available,True
hu840B0B,indexed_vcf_available,True
hu84787F,indexed_vcf_available,True
hu84B706,indexed_vcf_available,True
hu851AB8,indexed_vcf_available,True
hu8578CD,indexed_vcf_available,True
hu85ADFB,indexed_vcf_available,True
hu85C7B9,indexed_vcf_available,True
hu85E6EC,indexed_vcf_available,True
hu8602F1,indexed_vcf_available,True
hu861281,indexed_vcf_available,True
hu868880,indexed_vcf_available,True
hu87943E,indexed_vcf_available,True
hu87A318,indexed_vcf_available,True
hu87C6A9,indexed_vcf_available,True
hu88681B,indexed_vcf_available,True
hu88998A,indexed_vcf_available,True
hu88F5BD,indexed_vcf_available,True
hu89910D,indexed_vcf_available,True
hu8A5FBF,indexed_vcf_available,True
hu8A7E4B,indexed_vcf_available,True
hu8B2316,indexed_vcf_available,True
hu8B35DE,indexed_vcf_available,True
hu8B3865,indexed_vcf_available,True
hu8B4E43,indexed_vcf_available,True
hu8B593A,indexed_vcf_available,True
hu8D1A62,indexed_vcf_available,True
hu8D40D6,indexed_vcf_available,True
hu8D6607,indexed_vcf_available,True
hu8D99F6,indexed_vcf_available,True
hu8E82F1,indexed_vcf_available,True
hu8ECBE8,indexed_vcf_available,True
hu8F4C3B,indexed_vcf_available,True
hu8F82E3,indexed_vcf_available,True
hu8FE5F9,indexed_vcf_available,True
hu904B18,indexed_vcf_available,True
hu90A953,indexed_vcf_available,True
hu90B053,indexed_vcf_available,True
hu911FDC,indexed_vcf_available,True
hu9122D5,indexed_vcf_available,True
hu918363,indexed_vcf_available,True
hu919BBA,indexed_vcf_available,True
hu91BD69,indexed_vcf_available,True
hu91FB6B,indexed_vcf_available,True
hu925B56,indexed_vcf_available,True
hu92C1B0,indexed_vcf_available,True
hu92F252,indexed_vcf_available,True
hu92F8E1,indexed_vcf_available,True
hu939B7C,indexed_vcf_available,True
hu94E6EC,indexed_vcf_available,True
hu9536EE,indexed_vcf_available,True
hu96713F,indexed_vcf_available,True
hu9689C4,indexed_vcf_available,True
hu974CFF,indexed_vcf_available,True
hu97DB4A,indexed_vcf_available,True
hu97F45F,indexed_vcf_available,True
hu983A64,indexed_vcf_available,True
hu9877A5,indexed_vcf_available,True
hu989B69,indexed_vcf_available,True
hu990DEB,indexed_vcf_available,True
hu993257,indexed_vcf_available,True
hu998A3D,indexed_vcf_available,True
hu99EC4F,indexed_vcf_available,True
hu9A0F06,indexed_vcf_available,True
hu9B93D0,indexed_vcf_available,True
hu9C1E1A,indexed_vcf_available,True
hu9C27F6,indexed_vcf_available,True
hu9C9470,indexed_vcf_available,True
hu9D1BE2,indexed_vcf_available,True
hu9D78A5,indexed_vcf_available,True
hu9D7C95,indexed_vcf_available,True
hu9E6329,indexed_vcf_available,True
hu9EB4F8,indexed_vcf_available,True
hu9EDB77,indexed_vcf_available,True
hu9FEC32,indexed_vcf_available,True
huA07DA9,indexed_vcf_available,True
huA09927,indexed_vcf_available,True
huA110DA,indexed_vcf_available,True
huA27736,indexed_vcf_available,True
huA2CA68,indexed_vcf_available,True
huA33758,indexed_vcf_available,True
huA35014,indexed_vcf_available,True
huA35FE6,indexed_vcf_available,True
huA38896,indexed_vcf_available,True
huA3A815,indexed_vcf_available,True
huA44E91,indexed_vcf_available,True
huA45764,indexed_vcf_available,True
huA4F281,indexed_vcf_available,True
huA526BD,indexed_vcf_available,True
huA55602,indexed_vcf_available,True
huA5A1D1,indexed_vcf_available,True
huA5B645,indexed_vcf_available,True
huA5FD8B,indexed_vcf_available,True
huA62230,indexed_vcf_available,True
huA720D3,indexed_vcf_available,True
huA7A170,indexed_vcf_available,True
huA7C527,indexed_vcf_available,True
huA7E205,indexed_vcf_available,True
huA81CF4,indexed_vcf_available,True
huA84F63,indexed_vcf_available,True
huA8DD58,indexed_vcf_available,True
huA9D22A,indexed_vcf_available,True
huAA16BD,indexed_vcf_available,True
huAA4C9C,indexed_vcf_available,True
huAA53E0,indexed_vcf_available,True
huAB47EB,indexed_vcf_available,True
huAC3640,indexed_vcf_available,True
huAC827A,indexed_vcf_available,True
huAC8440,indexed_vcf_available,False
huAD079E,indexed_vcf_available,True
huAD6C57,indexed_vcf_available,True
huAD719C,indexed_vcf_available,True
huAD8C77,indexed_vcf_available,True
huADA07D,indexed_vcf_available,True
huADB22D,indexed_vcf_available,True
huADF414,indexed_vcf_available,True
huAE4A11,indexed_vcf_available,True
huAEADC0,indexed_vcf_available,True
huAF3C63,indexed_vcf_available,True
huAF469C,indexed_vcf_available,True
huB066C2,indexed_vcf_available,True
huB10361,indexed_vcf_available,True
huB1488D,indexed_vcf_available,True
huB1B890,indexed_vcf_available,True
huB29F01,indexed_vcf_available,True
huB2A9E7,indexed_vcf_available,True
huB2C416,indexed_vcf_available,True
huB2CFD0,indexed_vcf_available,True
huB36CAB,indexed_vcf_available,True
huB47EB5,indexed_vcf_available,True
huB4C1A1,indexed_vcf_available,True
huB4D223,indexed_vcf_available,True
huB4E01A,indexed_vcf_available,True
huB4E868,indexed_vcf_available,True
huB508F1,indexed_vcf_available,True
huB57DD4,indexed_vcf_available,True
huB59C05,indexed_vcf_available,True
huB5A0DF,indexed_vcf_available,True
huB63C0C,indexed_vcf_available,True
huB6B43E,indexed_vcf_available,True
huB714CA,indexed_vcf_available,True
huB7EC37,indexed_vcf_available,True
huB828CB,indexed_vcf_available,True
huB90F20,indexed_vcf_available,True
huB96844,indexed_vcf_available,True
huBA3075,indexed_vcf_available,True
huBAA265,indexed_vcf_available,True
huBB3ECE,indexed_vcf_available,True
huBBEB5D,indexed_vcf_available,True
huBC03A7,indexed_vcf_available,True
huBC4E20,indexed_vcf_available,True
huBD640A,indexed_vcf_available,True
huBD9C9B,indexed_vcf_available,True
huBE12FC,indexed_vcf_available,True
huBE3694,indexed_vcf_available,True
huBE37B9,indexed_vcf_available,True
huBE8E0C,indexed_vcf_available,True
huBF0F93,indexed_vcf_available,True
huBFE0A8,indexed_vcf_available,True
huBFEDCE,indexed_vcf_available,True
huC170B1,indexed_vcf_available,True
huC1C7D0,indexed_vcf_available,True
huC1F365,indexed_vcf_available,True
huC244BC,indexed_vcf_available,True
huC39675,indexed_vcf_available,True
huC3ACB0,indexed_vcf_available,True
huC3ECD9,indexed_vcf_available,True
huC434ED,indexed_vcf_available,True
huC47694,indexed_vcf_available,True
huC48342,indexed_vcf_available,True
huC4A276,indexed_vcf_available,True
huC4F2BB,indexed_vcf_available,True
huC5263A,indexed_vcf_available,True
huC5824D,indexed_vcf_available,True
huC7388D,indexed_vcf_available,True
huC82AA9,indexed_vcf_available,True
huC92BC9,indexed_vcf_available,True
huC93106,indexed_vcf_available,True
huC93FB9,indexed_vcf_available,True
huC96962,indexed_vcf_available,True
huC99B70,indexed_vcf_available,True
huCA14D2,indexed_vcf_available,True
huCB4B3A,indexed_vcf_available,True
huCBB865,indexed_vcf_available,True
huCCA261,indexed_vcf_available,True
huCCAFD0,indexed_vcf_available,True
huCE80FB,indexed_vcf_available,True
huCECD07,indexed_vcf_available,True
huCFD853,indexed_vcf_available,True
huCFF045,indexed_vcf_available,True
huD00199,indexed_vcf_available,True
huD0449C,indexed_vcf_available,True
huD0CFDA,indexed_vcf_available,True
huD0D2F9,indexed_vcf_available,True
huD0F91E,indexed_vcf_available,True
huD10FBC,indexed_vcf_available,True
huD14602,indexed_vcf_available,True
huD2F73D,indexed_vcf_available,True
huD37D14,indexed_vcf_available,True
huD3D99C,indexed_vcf_available,True
huD3E181,indexed_vcf_available,True
huD3FFCB,indexed_vcf_available,True
huD42C26,indexed_vcf_available,True
huD4F6D2,indexed_vcf_available,True
huD4F7DB,indexed_vcf_available,True
huD50D1C,indexed_vcf_available,True
huD50F73,indexed_vcf_available,True
huD52556,indexed_vcf_available,True
huD53911,indexed_vcf_available,True
huD5537B,indexed_vcf_available,True
huD57BBF,indexed_vcf_available,True
huD588DE,indexed_vcf_available,True
huD58ABC,indexed_vcf_available,True
huD5AAEC,indexed_vcf_available,True
huD6A89F,indexed_vcf_available,True
huD76A20,indexed_vcf_available,True
huD77E41,indexed_vcf_available,True
huD7960A,indexed_vcf_available,True
huD80EF3,indexed_vcf_available,True
huD828D2,indexed_vcf_available,True
huD83C6C,indexed_vcf_available,True
huD85057,indexed_vcf_available,True
huD87BFC,indexed_vcf_available,True
huD889CC,indexed_vcf_available,True
huD8D955,indexed_vcf_available,True
huD96A97,indexed_vcf_available,True
huD9D625,indexed_vcf_available,True
huDB045C,indexed_vcf_available,True
huDB1635,indexed_vcf_available,True
huDBC928,indexed_vcf_available,True
huDBDF82,indexed_vcf_available,True
huDCF4FA,indexed_vcf_available,True
huDD1522,indexed_vcf_available,True
huDD2F3F,indexed_vcf_available,True
huDD5D00,indexed_vcf_available,True
huDD5F9B,indexed_vcf_available,True
huDDA29F,indexed_vcf_available,True
huDDD6BF,indexed_vcf_available,True
huDDE04F,indexed_vcf_available,True
huDDEC1D,indexed_vcf_available,True
huDE4E2A,indexed_vcf_available,True
huDF04CC,indexed_vcf_available,True
huDF0DAF,indexed_vcf_available,True
huDF6CBE,indexed_vcf_available,True
huDF9008,indexed_vcf_available,True
huDFBF54,indexed_vcf_available,True
huE02FAC,indexed_vcf_available,True
huE07725,indexed_vcf_available,True
huE0F0CE,indexed_vcf_available,True
huE18D82,indexed_vcf_available,True
huE24396,indexed_vcf_available,True
huE2CAA6,indexed_vcf_available,True
huE2D0CA,indexed_vcf_available,True
huE2EAB7,indexed_vcf_available,True
huE30103,indexed_vcf_available,True
huE308D1,indexed_vcf_available,True
huE31062,indexed_vcf_available,True
huE34B72,indexed_vcf_available,True
huE35226,indexed_vcf_available,True
huE43A48,indexed_vcf_available,True
huE4CA90,indexed_vcf_available,True
huE4DAE4,indexed_vcf_available,True
huE57FEC,indexed_vcf_available,True
huE58004,indexed_vcf_available,True
huE6E6C9,indexed_vcf_available,True
huE7765D,indexed_vcf_available,True
huE77B10,indexed_vcf_available,True
huE86317,indexed_vcf_available,True
huE8E021,indexed_vcf_available,True
huE9E383,indexed_vcf_available,True
huE9E777,indexed_vcf_available,True
huE9EECA,indexed_vcf_available,True
huEAA57B,indexed_vcf_available,True
huEAE6C8,indexed_vcf_available,True
huEB7771,indexed_vcf_available,True
huEBD467,indexed_vcf_available,True
huEC25A2,indexed_vcf_available,True
huEC6EEC,indexed_vcf_available,True
huED0F40,indexed_vcf_available,True
huEDEA65,indexed_vcf_available,True
huEDF7DA,indexed_vcf_available,True
huEEBCF4,indexed_vcf_available,True
huEF066A,indexed_vcf_available,True
huEF956A,indexed_vcf_available,True
huEFD66A,indexed_vcf_available,True
huF06AD0,indexed_vcf_available,True
huF0B9DB,indexed_vcf_available,True
huF1C0BF,indexed_vcf_available,True
huF1D007,indexed_vcf_available,True
huF2750F,indexed_vcf_available,True
huF28685,indexed_vcf_available,True
huF2DA6F,indexed_vcf_available,True
huF421B2,indexed_vcf_available,True
huF4A676,indexed_vcf_available,True
huF64A5B,indexed_vcf_available,True
huF6CDC1,indexed_vcf_available,True
huF7E042,indexed_vcf_available,True
huF8AEC7,indexed_vcf_available,True
huF974A8,indexed_vcf_available,True
huF99A55,indexed_vcf_available,True
huF9E138,indexed_vcf_available,True
huF9E172,indexed_vcf_available,True
huFAA482,indexed_vcf_available,True
huFB4F9E,indexed_vcf_available,True
huFB87DF,indexed_vcf_available,True
huFC9066,indexed_vcf_available,True
huFD4AD3,indexed_vcf_available,True
huFD847C,indexed_vcf_available,True
huFE018E,indexed_vcf_available,True
huFE71F3,indexed_vcf_available,True
huFE9B93,indexed_vcf_available,True
huFEB4D6,indexed_vcf_available,True
huFF6AB4,indexed_vcf_available,True
huFFAD87,indexed_vcf_available,True
